topic,x,y,topics,cluster,Freq
125,-0.5714935638270079,0.8133926019601982,134,1,0.9403736866065453
113,3.000304957044808,0.9833708225847902,135,1,0.9350072714567963
173,-2.5981939712336195,-2.476379109928334,136,1,0.9350072714567963
22,3.3743056988715026,0.038804839796316666,137,1,0.924174127531878
89,0.43382546526541926,-0.6175401578668546,138,1,0.924174127531878
161,2.1389583333839743,-0.8345004408649418,139,1,0.9187061288383773
30,-1.3123638356423695,2.417879893050967,140,1,0.9076639489521134
138,1.2882129845212908,-1.7324549623499679,141,1,0.9076639489521134
5,-1.1164186342855873,1.8041781841484033,142,1,0.902088370471946
187,0.34237786520196856,-0.9639285226247712,143,1,0.902088370471946
66,2.017575988028857,0.531158188637799,144,1,0.8964754959050252
164,-2.6812066595590927,-2.621713480315975,145,1,0.8964754959050252
178,-1.2665991773992096,0.9979746847427219,146,1,0.8964754959050252
151,0.10582503355083177,-1.3225178920992673,147,1,0.8851347980093032
147,3.6602919945968453,0.7403738446464166,148,1,0.8794053779800197
170,4.471588599042313,0.016931780361700243,149,1,0.8794053779800197
114,-3.467184068075642,-3.7436683509135684,150,1,0.8736354658383152
97,2.007973807367529,0.1968800662443566,151,1,0.8678241907307231
31,2.781331094892838,-0.8579771907247411,152,1,0.8619706501334994
48,-0.7276833165921782,4.795631990513464,153,1,0.8501329940956637
76,-3.550052834876317,2.7556959248365196,154,1,0.8501329940956637
118,-0.5012840365941049,-0.4120710136140233,155,1,0.8501329940956637
165,0.13190602065525941,-0.9411775567680749,156,1,0.8381145791169455
136,-0.16335492674002558,3.136159900363443,157,1,0.832034943770354
110,2.124225416073738,-1.136436498903311,158,1,0.8259068628163282
34,3.3116668647173904,0.0377491965711803,159,1,0.8197291593431819
122,-3.3263429668450626,0.6562589793101895,160,1,0.8197291593431819
131,0.4482758205921633,1.6792677321980036,161,1,0.8197291593431819
32,-0.23023106368238647,-1.2009802462243155,162,1,0.8135006080010214
41,-3.4129962400688383,2.7595151555418043,163,1,0.8135006080010214
98,0.2636225613154211,-1.0291267851718549,164,1,0.8135006080010214
2,0.7008286957104053,0.4079190937200426,165,1,0.8072199321639253
13,-0.7438701863236391,1.9688738365350262,166,1,0.8072199321639253
197,-2.4023224814216495,-0.8961305390656346,167,1,0.8072199321639253
45,1.3545570044492388,-0.41362922855105183,168,1,0.8008858008747208
85,-0.6611968315817603,0.8172263306491789,169,1,0.8008858008747208
92,-2.077333865844199,-1.4913242950140757,170,1,0.8008858008747208
102,0.14095742513455908,-0.3400062899273067,171,1,0.8008858008747208
104,0.3614760872609097,-0.2688536916349341,172,1,0.8008858008747208
126,0.983946200271318,0.1216331444458439,173,1,0.8008858008747208
190,-2.8186511168690873,1.2081139713111235,174,1,0.8008858008747208
19,-1.990301260334285,-1.6115723226062961,175,1,0.7944968255516391
91,2.310600073335682,3.4424414628116575,176,1,0.7944968255516391
185,3.3358275050433677,-1.6254003159324375,177,1,0.7944968255516391
186,-1.2905090353680533,-0.890861123531554,178,1,0.7880515564337744
171,5.0,-1.0844499705250255,179,1,0.7815484787395661
119,-0.619737823817086,-0.36438401829431255,180,1,0.7749860085094715
117,-0.5977291839106508,-1.7253013540588347,181,1,0.7616761812963171
169,2.6266624943034502,1.7698127768420961,182,1,0.7549252679920058
196,-2.082029123729951,-0.9565147693061962,183,1,0.7549252679920058
18,-0.33503082819091823,-0.9633051771049905,184,1,0.7481078384074427
57,2.1034598338075825,1.3274081833330165,185,1,0.7272358723830803
143,-0.7612722931988755,-0.2129413943628295,186,1,0.7272358723830803
16,-0.5914139434402425,-1.2095225292760177,187,1,0.712948980182778
82,-2.1282638051356266,-1.4970177718045976,188,1,0.712948980182778
15,-0.24896009614735876,-0.8287860610323377,189,1,0.6983409138708181
156,0.5140850787075595,-0.4514553433960905,190,1,0.6909094550233219
44,1.520289301033826,0.0815074295965363,191,1,0.683388987149562
105,2.895778216486888,-0.9855543958873754,192,1,0.6757762332378954
132,0.9437324692787742,-1.4666072671064667,193,1,0.6680677101199393
43,2.16129928508597,0.25827759443158743,194,1,0.6361979386800216
29,2.685026855912898,0.06009661257785972,195,1,0.6110808788055822
71,1.3512141330951075,0.6799725806236442,196,1,0.5756809759796158
183,2.788590327605929,-0.34912782077552446,197,1,0.5474365020973933
20,1.25856786019184,-0.7659410179901285,198,1,0.5276540687002365
62,0.9207994340875034,-1.3251559340201784,199,1,0.49629033358789837
27,-1.1783764121012867,-0.5306497030281753,200,1,0.2
